"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Puzzle/Meshes/BeigeNoGlow.BeigeNoGlow","0","0","21","1","0.000000","0","0"
"/Game/Puzzle/Meshes/PurpleBackground.PurpleBackground","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","0","0","21","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","63","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/WireframeMaterial.WireframeMaterial","0","0","598","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/VertexColorMaterial.VertexColorMaterial","0","0","90","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","0","123","1","0.000000","0","0"
"/Engine/ArtTools/RenderToTexture/Materials/Debug/M_Emissive_Color.M_Emissive_Color","0","0","2","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","62","2","0.000000","0","0"
"/OculusVR/Materials/PokeAHoleMaterial.PokeAHoleMaterial","0","0","8","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","0","0","8","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","0","24","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","0","8","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","74","6","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","0","12","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","0","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/BaseFlattenMaterial.BaseFlattenMaterial","0","0","52","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","44","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","0","17","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","115","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","871","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","35","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","17","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","8","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","2","1","0.000000","0","0"
"/Game/Geometry/Meshes/CubeMaterial.CubeMaterial","0","0","21","1","0.000000","0","0"
"/Game/sample_Mat.sample_Mat","0","0","21","1","0.000000","0","0"
"/Game/ebdBackground_Mat.ebdBackground_Mat","0","0","21","1","0.000000","0","0"
"/Game/Puzzle/Meshes/BeigeGlowHigh.BeigeGlowHigh","0","0","12","1","0.000000","0","0"
"/Game/Puzzle/Meshes/RedMaterial_Glow.RedMaterial_Glow","0","0","12","1","0.000000","0","0"
"/Game/Puzzle/Meshes/GreenMaterial_GLow.GreenMaterial_Glow","0","0","12","1","0.000000","0","0"
"/Game/BG_Media_Player_Video_Mat.BG_Media_Player_Video_Mat","0","0","21","1","0.000000","0","0"
"/Game/Puzzle/Meshes/gradient_Mat.gradient_Mat","0","0","21","1","0.000000","0","0"
"/Game/Puzzle/Meshes/DarkBLueMaterial.DarkBLueMaterial","0","0","12","1","0.000000","0","0"
"/Game/Puzzle/Meshes/BlueGlowHigh.BlueGlowHigh","0","0","12","1","0.000000","0","0"
"/Game/Puzzle/Meshes/PurpleBlink.PurpleBlink","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","0","21","1","0.000000","0","0"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","0","0","30","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","0","0","42","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","0","84","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","0","32","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","0","0","36","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","0","0","42","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","0","0","112","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","0","0","33","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","0","4","2","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","0","0","2","1","0.000000","0","0"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","0","2","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","0","0","21","1","0.000000","0","0"
"/Game/Puzzle/Meshes/background_Mat.background_Mat","0","0","21","1","0.000000","0","0"
"/Game/PIC_Media_Player_Video_Mat.PIC_Media_Player_Video_Mat","0","0","21","1","0.000000","0","0"
"/Game/ImageMaterial.ImageMaterial","0","12","12","1","138.207413","0","0"
"/Game/ImageMaterialOut.ImageMaterialOut","0","0","12","1","0.000000","0","0"
"/Game/ES_ImageBorder_Mat_2.ES_ImageBorder_Mat_2","0","0","40","1","0.000000","0","0"
"/Game/ES_ImageBorder_Mat.ES_ImageBorder_Mat","0","0","28","1","0.000000","0","0"
"/Game/Puzzle/Meshes/OrangeMaterialTransparent.OrangeMaterialTransparent","0","0","40","1","0.000000","0","0"
"/Game/Puzzle/Meshes/OrangeMaterialForMulC.OrangeMaterialForMulC","0","0","33","1","0.000000","0","0"
"/Game/Puzzle/Meshes/BaseBlurRedMC.BaseBlurRedMC","0","0","68","1","0.000000","0","0"
"/Game/Puzzle/Meshes/BaseBlurGreenMC.BaseBlurGreenMC","0","0","68","1","0.000000","0","0"
"/Game/Puzzle/Meshes/BaseBlurYellowMC.BaseBlurYellowMC","0","0","68","1","0.000000","0","0"
"/Game/Puzzle/Meshes/BeigeGlowMed.BeigeGlowMed","0","0","12","1","0.000000","0","0"
"/Game/Puzzle/Meshes/PurpleMaterial_Glow.PurpleMaterial_Glow","0","0","12","1","0.000000","0","0"
"/Game/Puzzle/Meshes/PurpleMaterial.PurpleMaterial","0","0","12","1","0.000000","0","0"
"/Game/Puzzle/Meshes/BaseBlurPurpleMC.BaseBlurPurpleMC","0","0","68","1","0.000000","0","0"
"/Game/Puzzle/Meshes/jackpot_image_Mat.jackpot_image_Mat","0","0","40","1","0.000000","0","0"
"/Game/Puzzle/Meshes/PurplePlain.PurplePlain","0","0","21","1","0.000000","0","0"
"/Game/Puzzle/Meshes/tronGreen.tronGreen","0","0","12","1","0.000000","0","0"
"/Game/Puzzle/Meshes/tronPurple.tronPurple","0","0","12","1","0.000000","0","0"
"/Game/Puzzle/Meshes/tronPurpleGlow.tronPurpleGlow","0","0","12","1","0.000000","0","0"
"/Game/Puzzle/Meshes/tronPurpleGlowNumber.tronPurpleGlowNumber","0","0","12","1","0.000000","0","0"
"/Game/Puzzle/Meshes/BlackPlain.BlackPlain","0","0","21","1","0.000000","0","0"
"/Game/Puzzle/Meshes/RedMaterial_Glow_Med.RedMaterial_Glow_Med","0","0","12","1","0.000000","0","0"
"/Game/Puzzle/Meshes/GreenMaterialDark.GreenMaterialDark","0","0","12","1","0.000000","0","0"
"/Game/Puzzle/Meshes/GreenMaterial_Glow_Med.GreenMaterial_Glow_Med","0","0","12","1","0.000000","0","0"
"/Game/Puzzle/Meshes/BaseMaterialGlow.BaseMaterialGlow","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Textures/T_Brick_Clay_New_M_Mat.T_Brick_Clay_New_M_Mat","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere_Plain.M_MaterialSphere_Plain","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere.M_MaterialSphere","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","0","48","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","0","32","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","0","0","32","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","0","30","1","0.000000","0","0"
"/Game/StarterContent/Materials/TEST_M.TEST_M","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/Red.Red","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/Green.Green","0","0","21","1","0.000000","0","0"
"/Game/Puzzle/Meshes/targa/pixelated_Mat.pixelated_Mat","0","0","28","1","0.000000","0","0"
"/Game/Puzzle/Meshes/upanddown_Mat.upanddown_Mat","0","0","12","1","0.000000","0","0"
"/Game/Puzzle/Meshes/tronRed.tronRed","0","0","12","1","0.000000","0","0"
"/Game/Puzzle/Meshes/tron.tron","0","0","12","1","0.000000","0","0"
"/Game/Puzzle/Meshes/Red.Red","0","0","35","1","0.000000","0","0"
"/Game/Puzzle/Meshes/OrangeMaterialReflect.OrangeMaterialReflect","0","0","33","1","0.000000","0","0"
"/Game/Puzzle/Meshes/GreenBlur.GreenBlur","0","0","35","1","0.000000","0","0"
"/Game/Puzzle/Meshes/Green.Green","0","0","18","1","0.000000","0","0"
"/Game/Puzzle/Meshes/BlurMaterial.BlurMaterial","0","0","28","1","0.000000","0","0"
"/Game/Puzzle/Meshes/BlueMaterialTransparent.BlueMaterialTransparent","0","0","28","1","0.000000","0","0"
"/Game/Puzzle/Meshes/BaseBlurBlueMC_2.BaseBlurBlueMC_2","0","0","68","1","0.000000","0","0"
"/Game/Geometry/Meshes/M_Highlight.M_Highlight","0","0","4","1","0.000000","0","0"
"/Game/Geometry/Meshes/Material.Material","0","0","12","1","0.000000","0","0"
"/Game/transparent_back_Mat.transparent_back_Mat","0","0","28","1","0.000000","0","0"
"/Game/ImageMaterial_Background.ImageMaterial_Background","0","0","12","1","0.000000","0","0"
